pickup	dropoff	passengers	distance	fare	tip	tolls	total	color	payment	pickup_zone	dropoff_zone	pickup_borough	dropoff_borough
3/26/2019 12:52	3/26/2019 13:07	1	1.9	10.5	0	0	13.8	yellow	cash	Sutton Place/Turtle Bay North	Midtown South	Manhattan	Manhattan
3/13/2019 8:34	3/13/2019 8:51	1	1.8	11.5	0	0	14.8	yellow	cash	Penn Station/Madison Sq West	Lincoln Square West	Manhattan	Manhattan
3/14/2019 19:38	3/14/2019 19:43	1	1.5	6.5	2.7	0	13.5	yellow	credit card	Midtown East	Yorkville West	Manhattan	Manhattan
3/17/2019 0:48	3/17/2019 0:59	2	2.17	10	0	0	13.8	yellow	cash	Little Italy/NoLiTa	Stuy Town/Peter Cooper Village	Manhattan	Manhattan
3/26/2019 15:06	3/26/2019 15:59	1	18.41	52	0.02	5.76	61.08	yellow	credit card	JFK Airport	Midtown Center	Queens	Manhattan
3/17/2019 0:50	3/17/2019 1:01	4	2	10	2.75	0	16.55	yellow	credit card	East Village	East Chelsea	Manhattan	Manhattan
3/30/2019 9:39	3/30/2019 9:45	1	1.2	6.5	1.95	0	11.75	yellow	credit card	Hudson Sq	Greenwich Village North	Manhattan	Manhattan
3/31/2019 14:28	3/31/2019 14:34	1	1.46	6.5	1.96	0	11.76	yellow	credit card	Sutton Place/Turtle Bay North	Lenox Hill East	Manhattan	Manhattan
3/19/2019 9:28	3/19/2019 10:01	1	14.1	39.5	6	0	46.3	yellow	credit card	JFK Airport	Astoria	Queens	Queens
3/18/2019 21:28	3/18/2019 21:52	1	14.3	40	0	0	41.3	yellow	cash	JFK Airport	Sheepshead Bay	Queens	Brooklyn
3/10/2019 6:32	3/10/2019 6:36	1	0.66	4.5	0	0	7.8	yellow	cash	Garment District	Murray Hill	Manhattan	Manhattan
3/20/2019 18:51	3/20/2019 19:03	1	3.13	11.5	3.16	0	18.96	yellow	credit card	Lenox Hill East	East Harlem South	Manhattan	Manhattan
3/12/2019 14:39	3/12/2019 15:06	1	6.5	23.5	0	5.76	32.56	yellow	cash	Times Sq/Theatre District	Williamsburg (North Side)	Manhattan	Brooklyn
3/19/2019 14:05	3/19/2019 14:11	1	1.3	6.5	2.45	0	12.25	yellow	credit card	Penn Station/Madison Sq West	Clinton West	Manhattan	Manhattan
3/19/2019 16:13	3/19/2019 16:14	1	0.2	3	0	0	7.3	yellow	cash	Greenwich Village North	Greenwich Village North	Manhattan	Manhattan
3/16/2019 13:18	3/16/2019 13:33	1	1.8	11	0	0	14.3	yellow	cash	West Chelsea/Hudson Yards	Times Sq/Theatre District	Manhattan	Manhattan
3/14/2019 7:59	3/14/2019 8:09	1	1.4	8.5	2.35	0	14.15	yellow	credit card	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3/31/2019 14:28	3/31/2019 14:41	1	1.1	9	0	0	12.3	yellow	cash	Sutton Place/Turtle Bay North	Times Sq/Theatre District	Manhattan	Manhattan
3/15/2019 21:25	3/15/2019 21:31	1	0.88	6	0	0	9.8	yellow	cash	Upper East Side South	Midtown Center	Manhattan	Manhattan
3/2/2019 22:42	3/2/2019 22:56	1	2.3	11.5	3.8	0	19.1	yellow	credit card	Times Sq/Theatre District	Upper West Side South	Manhattan	Manhattan
3/25/2019 18:47	3/25/2019 18:57	3	1.21	7.5	0	0	11.8	yellow	cash	Clinton West	Clinton East	Manhattan	Manhattan
3/15/2019 14:19	3/15/2019 14:20	5	0.47	3.5	0	0	6.8	yellow	credit card	Lenox Hill West	Yorkville West	Manhattan	Manhattan
3/6/2019 9:48	3/6/2019 9:58	1	1.6	8.5	2.35	0	14.15	yellow	credit card	Little Italy/NoLiTa	Flatiron	Manhattan	Manhattan
3/8/2019 18:04	3/8/2019 18:11	1	1.5	7	4	0	15.3	yellow	credit card	Manhattan Valley	Lincoln Square East	Manhattan	Manhattan
3/7/2019 17:15	3/7/2019 17:18	1	0.4	4.5	0	0	8.8	yellow	cash	Upper West Side South	Upper West Side North	Manhattan	Manhattan
3/30/2019 23:38	3/30/2019 23:48	1	1.1	7.5	1	0	12.3	yellow	credit card	SoHo	Lower East Side	Manhattan	Manhattan
3/13/2019 7:15	3/13/2019 7:25	1	2.27	9.5	0	0	12.8	yellow	cash	Gramercy	Midtown Center	Manhattan	Manhattan
3/30/2019 23:53	3/30/2019 23:56	1	0.6	4.5	0	0	8.3	yellow	credit card	Greenwich Village South	Greenwich Village North	Manhattan	Manhattan
3/25/2019 21:36	3/25/2019 21:44	1	0.9	7	2.16	0	12.96	yellow	credit card	Midtown Center	Penn Station/Madison Sq West	Manhattan	Manhattan
3/30/2019 11:31	3/30/2019 11:35	1	0.3	4	3	0	10.3	yellow	credit card	Greenwich Village South	East Village	Manhattan	Manhattan
3/22/2019 22:40	3/22/2019 22:55	1	2.75	12.5	0	0	13.8	yellow	cash	Stuyvesant Heights	Crown Heights North	Brooklyn	Brooklyn
3/10/2019 10:32	3/10/2019 10:35	1	0.6	4.5	1.06	0	6.36	yellow	credit card	Morningside Heights	Manhattan Valley	Manhattan	Manhattan
3/5/2019 22:00	3/5/2019 22:17	2	3.6	14.5	3.65	0	21.95	yellow	credit card	Sutton Place/Turtle Bay North	TriBeCa/Civic Center	Manhattan	Manhattan
3/15/2019 22:59	3/15/2019 23:04	6	1.16	6	0	0	9.8	yellow	cash	Upper West Side South	Upper West Side North	Manhattan	Manhattan
3/20/2019 11:15	3/20/2019 11:59	1	15.01	46.5	0	5.76	53.06	yellow	credit card	Lenox Hill East	Midwood	Manhattan	Brooklyn
3/8/2019 18:08	3/8/2019 18:15	1	1.4	7	2.25	0	13.55	yellow	credit card	Kips Bay	Alphabet City	Manhattan	Manhattan
3/20/2019 22:27	3/20/2019 22:49	2	3.69	16	0	0	19.8	yellow	cash	Lower East Side	Times Sq/Theatre District	Manhattan	Manhattan
3/14/2019 12:43	3/14/2019 13:06	1	8.81	27.5	7.31	5.76	43.87	yellow	credit card	LaGuardia Airport	Lenox Hill East	Queens	Manhattan
3/22/2019 21:39	3/22/2019 21:45	1	0.84	6	2	0	11.8	yellow	credit card	Upper East Side South	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/13/2019 21:57	3/13/2019 22:15	1	9.61	27.5	5.56	5.76	42.62	yellow	credit card	LaGuardia Airport	Lenox Hill East	Queens	Manhattan
3/19/2019 23:41	3/19/2019 23:43	1	0.4	4	0	0	7.8	yellow	cash	Upper East Side South	Lenox Hill East	Manhattan	Manhattan
3/22/2019 15:36	3/22/2019 16:34	2	12.07	48.5	11.51	5.76	69.07	yellow	credit card	Manhattan Valley	Boerum Hill	Manhattan	Brooklyn
3/1/2019 20:28	3/1/2019 20:36	1	1.31	7.5	0	0	11.3	yellow	cash	Garment District	Midtown East	Manhattan	Manhattan
3/14/2019 14:28	3/14/2019 14:56	1	3.79	19.5	4.56	0	29.31	yellow	credit card	Midtown Center	Lenox Hill East	Manhattan	Manhattan
3/3/2019 21:02	3/3/2019 21:22	1	9.9	28	7.51	5.76	45.07	yellow	credit card	LaGuardia Airport	Upper East Side South	Queens	Manhattan
3/19/2019 23:32	3/19/2019 23:40	1	1.86	8	2.36	0	14.16	yellow	credit card	Times Sq/Theatre District	Union Sq	Manhattan	Manhattan
3/17/2019 2:22	3/17/2019 2:31	2	0.66	7	1.94	0	12.74	yellow	credit card	East Village	East Village	Manhattan	Manhattan
3/4/2019 15:30	3/4/2019 15:41	1	0.62	7.5	2.16	0	12.96	yellow	credit card	Midtown Center	Midtown Center	Manhattan	Manhattan
3/14/2019 11:45	3/14/2019 11:48	1	0.7	4.5	0	0	7.8	yellow	cash	Yorkville West	Yorkville West	Manhattan	Manhattan
3/7/2019 23:46	3/7/2019 23:51	1	1.09	6	1.96	0	11.76	yellow	credit card	Penn Station/Madison Sq West	Midtown Center	Manhattan	Manhattan
3/6/2019 21:56	3/6/2019 22:03	1	1.1	6.5	1.54	0	11.84	yellow	credit card	Gramercy	West Village	Manhattan	Manhattan
3/20/2019 23:19	3/20/2019 23:46	1	4.82	19.5	4.66	0	27.96	yellow	credit card	Union Sq	Financial District South	Manhattan	Manhattan
3/15/2019 19:33	3/15/2019 19:54	1	3.3	15.5	2.96	0	22.76	yellow	credit card	Upper East Side South	Gramercy	Manhattan	Manhattan
3/26/2019 12:11	3/26/2019 12:23	1	1	8.5	0	0	11.8	yellow	cash	Clinton East	Garment District	Manhattan	Manhattan
3/9/2019 1:49	3/9/2019 1:54	1	1.5	6.5	2.55	0	12.85	yellow	credit card	SoHo	Flatiron	Manhattan	Manhattan
3/14/2019 8:51	3/14/2019 9:00	2	1	7.5	2.15	0	12.95	yellow	credit card	Midtown South	Midtown North	Manhattan	Manhattan
3/20/2019 20:17	3/20/2019 20:46	1	10.1	32	5.5	5.76	47.06	yellow	credit card	LaGuardia Airport	Times Sq/Theatre District	Queens	Manhattan
3/29/2019 13:30	3/29/2019 13:36	1	1.23	6.5	2.45	0	12.25	yellow	credit card	Manhattan Valley	Upper West Side North	Manhattan	Manhattan
3/10/2019 12:44	3/10/2019 12:48	4	1.1	5.5	0.44	0	9.24	yellow	credit card	Lenox Hill West	Yorkville East	Manhattan	Manhattan
3/1/2019 12:14	3/1/2019 12:18	2	0.5	4.5	1.05	0	6.35	yellow	credit card	East Harlem North	East Harlem North	Manhattan	Manhattan
3/22/2019 10:35	3/22/2019 10:41	1	0.75	5.5	1.5	0	10.3	yellow	credit card	Lincoln Square East	Midtown North	Manhattan	Manhattan
3/31/2019 18:09	3/31/2019 18:25	1	2.62	12	3.06	0	18.36	yellow	credit card	Midtown Center	East Village	Manhattan	Manhattan
3/14/2019 19:36	3/14/2019 19:52	1	1.65	11.5	3.95	0	19.75	yellow	credit card	UN/Turtle Bay South	Penn Station/Madison Sq West	Manhattan	Manhattan
3/7/2019 18:49	3/7/2019 19:07	1	2.75	13	3.46	0	20.76	yellow	credit card	Yorkville West	Lincoln Square East	Manhattan	Manhattan
3/2/2019 23:13	3/2/2019 23:28	1	2.32	12	0	0	15.8	yellow	cash	Little Italy/NoLiTa	Midtown South	Manhattan	Manhattan
3/10/2019 1:44	3/10/2019 1:51	6	1.44	6.5	3.09	0	13.39	yellow	credit card	West Village	Midtown South	Manhattan	Manhattan
3/21/2019 10:07	3/21/2019 10:52	2	16.74	52	15.26	5.76	76.32	yellow	credit card	East Chelsea	JFK Airport	Manhattan	Queens
3/7/2019 13:07	3/7/2019 13:22	6	1.7	10.5	2.75	0	16.55	yellow	credit card	Midtown Center	Union Sq	Manhattan	Manhattan
3/9/2019 2:17	3/9/2019 2:28	1	1.46	8.5	1	0	13.3	yellow	credit card	Lower East Side	Union Sq	Manhattan	Manhattan
3/3/2019 13:38	3/3/2019 13:49	5	1.78	9.5	2.56	0	15.36	yellow	credit card	Upper West Side South	Lenox Hill West	Manhattan	Manhattan
3/16/2019 12:17	3/16/2019 12:34	1	2.7	13.5	0	0	16.8	yellow	cash	Bloomingdale	Lincoln Square East	Manhattan	Manhattan
3/12/2019 7:31	3/12/2019 7:34	1	0.5	4	2.15	0	9.45	yellow	credit card	Upper West Side South	Upper West Side South	Manhattan	Manhattan
3/22/2019 1:12	3/22/2019 1:26	2	2.77	12	1	0	16.8	yellow	credit card	Lower East Side	Flatiron	Manhattan	Manhattan
3/11/2019 18:18	3/11/2019 18:26	1	1.13	7	1.7	0	13	yellow	credit card	Lenox Hill West	Midtown Center	Manhattan	Manhattan
3/3/2019 20:28	3/3/2019 20:33	2	0.9	5.5	0	0	9.3	yellow	cash	Times Sq/Theatre District	Midtown North	Manhattan	Manhattan
3/20/2019 3:41	3/20/2019 3:58	6	5.53	17.5	2.5	0	23.8	yellow	credit card	Chinatown	Yorkville West	Manhattan	Manhattan
3/5/2019 22:16	3/5/2019 22:24	1	1.06	7	1.08	0	11.88	yellow	credit card	Penn Station/Madison Sq West	Murray Hill	Manhattan	Manhattan
3/21/2019 16:19	3/21/2019 16:24	1	0.8	5.5	0	0	9.8	yellow	cash	Garment District	Union Sq	Manhattan	Manhattan
3/3/2019 14:34	3/3/2019 14:42	2	1.35	7.5	1	0	11.8	yellow	credit card	Union Sq	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/7/2019 2:07	3/7/2019 2:13	1	0.85	6	1.96	0	11.76	yellow	credit card	Greenwich Village South	East Village	Manhattan	Manhattan
3/28/2019 10:50	3/28/2019 10:55	1	1.47	6.5	2.45	0	12.25	yellow	credit card	Lenox Hill East	East Harlem South	Manhattan	Manhattan
3/3/2019 20:32	3/3/2019 20:39	1	0.77	6	1.2	0	11	yellow	credit card	East Village	Little Italy/NoLiTa	Manhattan	Manhattan
3/26/2019 21:42	3/26/2019 22:05	2	4.4	17.5	3.76	0	22.56	yellow	credit card	Fort Greene	Cypress Hills	Brooklyn	Brooklyn
3/27/2019 0:09	3/27/2019 0:37	1	9.39	29.5	0	0	33.3	yellow	cash	Garment District	Park Slope	Manhattan	Brooklyn
3/3/2019 11:16	3/3/2019 11:20	1	1.3	6	0	0	9.3	yellow	cash	Clinton West	Lincoln Square West	Manhattan	Manhattan
3/3/2019 21:34	3/3/2019 22:08	2	7.8	28	6.35	0	38.15	yellow	credit card	Greenwich Village North	Central Harlem	Manhattan	Manhattan
3/9/2019 2:35	3/9/2019 3:10	1	10.82	36	7.96	0	47.76	yellow	credit card	Gramercy	Washington Heights South	Manhattan	Manhattan
3/18/2019 19:41	3/18/2019 19:51	1	1.33	8.5	2.56	0	15.36	yellow	credit card	Midtown North	Lincoln Square West	Manhattan	Manhattan
3/27/2019 14:41	3/27/2019 15:20	4	3.03	23	5.26	0	31.56	yellow	credit card	Central Park	Greenwich Village North	Manhattan	Manhattan
3/15/2019 9:56	3/15/2019 10:31	1	13.4	38.5	0	0	39.3	yellow	cash	JFK Airport	North Corona	Queens	Queens
3/26/2019 23:54	3/27/2019 0:03	1	2.24	9	3.2	0	16	yellow	credit card	TriBeCa/Civic Center	Flatiron	Manhattan	Manhattan
3/9/2019 10:51	3/9/2019 10:55	1	0.74	5	1.66	0	9.96	yellow	credit card	Lincoln Square West	Lincoln Square East	Manhattan	Manhattan
3/27/2019 23:16	3/27/2019 23:34	1	4.91	17.5	4.26	0	25.56	yellow	credit card	East Village	Greenpoint	Manhattan	Brooklyn
3/14/2019 19:56	3/14/2019 20:07	1	1.24	8	3.69	0	15.99	yellow	credit card	Midtown Center	Upper East Side South	Manhattan	Manhattan
3/25/2019 16:23	3/25/2019 17:12	0	11.8	40.5	10.55	0	52.85	yellow	credit card	LaGuardia Airport	Boerum Hill	Queens	Brooklyn
3/14/2019 17:52	3/14/2019 18:08	1	2.1	12	3.25	0	19.55	yellow	credit card	Midtown Center	Kips Bay	Manhattan	Manhattan
3/26/2019 22:40	3/26/2019 22:56	1	4.1	15	3.75	0	22.55	yellow	credit card	Midtown East	Greenpoint	Manhattan	Brooklyn
3/25/2019 12:44	3/25/2019 12:57	1	1.7	10	2.65	0	15.95	yellow	credit card	Murray Hill	Greenwich Village North	Manhattan	Manhattan
3/4/2019 20:45	3/4/2019 20:52	2	0.9	6.5	1	0	11.3	yellow	credit card	Murray Hill	Penn Station/Madison Sq West	Manhattan	Manhattan
3/22/2019 11:55	3/22/2019 12:36	2	16.6	52	6	5.76	67.06	yellow	credit card	Midtown Center	JFK Airport	Manhattan	Queens
3/14/2019 13:51	3/14/2019 13:59	1	1.1	7	3.05	0	13.35	yellow	credit card	Garment District	Midtown North	Manhattan	Manhattan
3/5/2019 7:01	3/5/2019 7:10	1	1.5	8.5	0	0	11.8	yellow	cash	Financial District North	TriBeCa/Civic Center	Manhattan	Manhattan
3/30/2019 21:43	3/30/2019 21:56	1	1.5	9.5	0	0	13.3	yellow	cash	West Chelsea/Hudson Yards	Garment District	Manhattan	Manhattan
3/4/2019 22:21	3/4/2019 22:30	2	2.41	9.5	3.32	0	16.62	yellow	credit card	Midtown Center	Yorkville West	Manhattan	Manhattan
3/28/2019 19:44	3/28/2019 19:55	1	1.5	9	1	0	13.8	yellow	credit card	Union Sq	Lower East Side	Manhattan	Manhattan
3/27/2019 8:38	3/27/2019 8:43	1	0.9	5.5	0	0	8.8	yellow	cash	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3/6/2019 15:09	3/6/2019 15:19	1	0.77	7	2.06	0	12.36	yellow	credit card	Lincoln Square East	Clinton West	Manhattan	Manhattan
3/2/2019 12:19	3/2/2019 12:25	1	1.21	6.5	1.96	0	11.76	yellow	credit card	Union Sq	Greenwich Village South	Manhattan	Manhattan
3/10/2019 17:32	3/10/2019 17:51	1	2.9	15	3.65	0	21.95	yellow	credit card	Midtown North	Long Island City/Hunters Point	Manhattan	Queens
3/15/2019 23:31	3/15/2019 23:48	1	2.3	12.5	3	0	19.3	yellow	credit card	Greenwich Village South	Murray Hill	Manhattan	Manhattan
3/15/2019 10:19	3/15/2019 10:25	1	1.24	6.5	0.88	0	8.18	yellow	credit card	Upper West Side North	Morningside Heights	Manhattan	Manhattan
3/4/2019 15:55	3/4/2019 16:14	1	3.81	16	0	0	19.3	yellow	cash	Battery Park City	Penn Station/Madison Sq West	Manhattan	Manhattan
3/21/2019 9:48	3/21/2019 10:05	1	0.9	11	2.85	0	17.15	yellow	credit card	Murray Hill	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/5/2019 14:57	3/5/2019 15:08	2	1.07	8	2.26	0	13.56	yellow	credit card	Lenox Hill West	Upper East Side South	Manhattan	Manhattan
3/18/2019 15:10	3/18/2019 15:30	2	8.55	26	7.01	5.76	42.07	yellow	credit card	Upper East Side North	LaGuardia Airport	Manhattan	Queens
3/15/2019 15:11	3/15/2019 15:25	1	2.27	11	2.86	0	17.16	yellow	credit card	Flatiron	Lincoln Square East	Manhattan	Manhattan
3/15/2019 2:02	3/15/2019 2:16	2	8.02	23	0	0	24.3	yellow	cash	Steinway	Hillcrest/Pomonok	Queens	Queens
3/5/2019 14:55	3/5/2019 15:02	2	1	6.5	0	0	9.8	yellow	cash	Lincoln Square East	Upper West Side South	Manhattan	Manhattan
3/20/2019 17:22	3/20/2019 18:07	1	17.01	52	0	5.76	65.56	yellow	cash	JFK Airport	Midtown East	Queens	Manhattan
3/6/2019 1:29	3/6/2019 1:47	1	5.6	19	0	0	22.8	yellow	credit card	Garment District	East Harlem South	Manhattan	Manhattan
3/25/2019 22:43	3/25/2019 22:51	1	1.4	7.5	0	0	11.3	yellow	cash	Upper East Side South	UN/Turtle Bay South	Manhattan	Manhattan
3/13/2019 11:29	3/13/2019 11:39	2	1.4	8	0	0	11.3	yellow	cash	SoHo	Meatpacking/West Village West	Manhattan	Manhattan
3/2/2019 1:05	3/2/2019 1:25	1	6.25	20	4	0	27.8	yellow	credit card	East Village	Bloomingdale	Manhattan	Manhattan
3/27/2019 16:25	3/27/2019 16:35	1	0.68	7.5	0	0	11.8	yellow	cash	Upper East Side South	Upper East Side South	Manhattan	Manhattan
3/18/2019 12:54	3/18/2019 13:32	5	18.76	52	11.71	5.76	70.27	yellow	credit card	Central Harlem	JFK Airport	Manhattan	Queens
3/8/2019 0:42	3/8/2019 0:53	2	3.67	12	3.16	0	18.96	yellow	credit card	East Village	Yorkville West	Manhattan	Manhattan
3/16/2019 14:02	3/16/2019 14:10	3	1.2	7.5	2.16	0	12.96	yellow	credit card	Upper East Side South	Lenox Hill West	Manhattan	Manhattan
3/22/2019 19:16	3/22/2019 19:21	2	0.95	5.5	2.45	0	12.25	yellow	credit card	Lincoln Square East	Midtown North	Manhattan	Manhattan
3/20/2019 8:47	3/20/2019 9:07	1	1.3	13	3.26	0	19.56	yellow	credit card	Lincoln Square West	Times Sq/Theatre District	Manhattan	Manhattan
3/20/2019 14:15	3/20/2019 14:26	1	4	14	0	0	14.8	yellow	credit card	JFK Airport	Baisley Park	Queens	Queens
3/24/2019 6:21	3/24/2019 6:46	1	18.99	50.5	10.26	0	61.56	yellow	credit card	JFK Airport	Brooklyn Heights	Queens	Brooklyn
3/12/2019 23:55	3/13/2019 0:06	1	1.2	8	1.5	0	13.3	yellow	credit card	Hudson Sq	Lower East Side	Manhattan	Manhattan
3/7/2019 19:05	3/7/2019 19:17	6	2.04	10	2.86	0	17.16	yellow	credit card	Midtown East	East Village	Manhattan	Manhattan
3/12/2019 17:55	3/12/2019 18:04	1	1.4	8.5	3.2	0	16	yellow	credit card	TriBeCa/Civic Center	Financial District South	Manhattan	Manhattan
3/16/2019 13:17	3/16/2019 13:25	1	0.66	7	0	0	10.3	yellow	cash	Midtown East	Midtown East	Manhattan	Manhattan
3/1/2019 21:38	3/1/2019 21:44	2	0.7	6	1.95	0	11.75	yellow	credit card	Lower East Side	Little Italy/NoLiTa	Manhattan	Manhattan
3/28/2019 23:05	3/28/2019 23:14	1	1.5	8	0	0	11.8	yellow	cash	Little Italy/NoLiTa	Gramercy	Manhattan	Manhattan
3/23/2019 14:00	3/23/2019 14:08	2	1.1	7	1.75	0	12.05	yellow	credit card	Midtown South	Greenwich Village North	Manhattan	Manhattan
3/7/2019 9:18	3/7/2019 9:26	1	0.81	7	2.06	0	12.36	yellow	credit card	Midtown North	Lincoln Square East	Manhattan	Manhattan
3/19/2019 9:38	3/19/2019 9:58	5	3.27	15	0.92	0	19.22	yellow	credit card	Kips Bay	East Chelsea	Manhattan	Manhattan
3/13/2019 22:40	3/13/2019 22:53	1	1.9	10	0	0	13.8	yellow	cash	Union Sq	Times Sq/Theatre District	Manhattan	Manhattan
3/2/2019 16:27	3/2/2019 16:41	2	1.7	10.5	0	0	13.8	yellow	cash	Greenwich Village South	Midtown South	Manhattan	Manhattan
3/5/2019 15:01	3/5/2019 15:11	1	0.83	7.5	1.2	0	12	yellow	credit card	SoHo	TriBeCa/Civic Center	Manhattan	Manhattan
3/24/2019 8:12	3/24/2019 8:23	1	3.17	11	2.86	0	17.16	yellow	credit card	Sutton Place/Turtle Bay North	Union Sq	Manhattan	Manhattan
3/28/2019 13:18	3/28/2019 13:27	3	1.34	7.5	2.16	0	12.96	yellow	credit card	Lenox Hill East	Upper East Side North	Manhattan	Manhattan
3/24/2019 0:27	3/24/2019 0:35	1	1.6	7.5	2.25	0	13.55	yellow	credit card	West Village	Penn Station/Madison Sq West	Manhattan	Manhattan
3/12/2019 21:26	3/12/2019 21:37	1	2	9.5	2.65	0	15.95	yellow	credit card	Murray Hill	Stuy Town/Peter Cooper Village	Manhattan	Manhattan
3/6/2019 14:39	3/6/2019 14:46	1	0.5	6.5	1.95	0	11.75	yellow	credit card	Murray Hill	Garment District	Manhattan	Manhattan
3/16/2019 1:14	3/16/2019 1:26	1	2.6	11	0	0	12.3	yellow	cash	Crown Heights North	Crown Heights South	Brooklyn	Brooklyn
3/26/2019 1:14	3/26/2019 1:20	1	2.14	8	0	0	11.8	yellow	cash	Seaport	DUMBO/Vinegar Hill	Manhattan	Brooklyn
3/12/2019 2:58	3/12/2019 3:04	2	1.5	7	2.15	0	12.95	yellow	credit card	Union Sq	Murray Hill	Manhattan	Manhattan
3/26/2019 21:07	3/26/2019 21:29	1	3.97	18	4.36	0	26.16	yellow	credit card	Union Sq	East Harlem South	Manhattan	Manhattan
3/20/2019 20:52	3/20/2019 21:08	1	4.08	14.5	3.66	0	21.96	yellow	credit card	East Village	Yorkville East	Manhattan	Manhattan
3/1/2019 17:51	3/1/2019 18:02	1	1.75	9	3.99	0	17.29	yellow	credit card	Penn Station/Madison Sq West	Greenwich Village North	Manhattan	Manhattan
3/31/2019 19:48	3/31/2019 20:00	1	1.22	8.5	0	0	11.8	yellow	cash	Greenwich Village North	Meatpacking/West Village West	Manhattan	Manhattan
3/11/2019 17:55	3/11/2019 18:04	1	2.48	10	2.86	0	17.16	yellow	credit card	Battery Park City	East Chelsea	Manhattan	Manhattan
3/24/2019 12:32	3/24/2019 12:43	3	2.7	11	3.55	0	17.85	yellow	credit card	Yorkville East	East Harlem North	Manhattan	Manhattan
3/12/2019 18:34	3/12/2019 18:43	1	0.37	6.5	0	0	10.8	yellow	cash	Midtown North	Midtown North	Manhattan	Manhattan
3/27/2019 20:09	3/27/2019 20:13	1	1.29	5.5	0	0	9.3	yellow	cash	Upper West Side South	Bloomingdale	Manhattan	Manhattan
3/6/2019 23:32	3/6/2019 23:38	2	1.25	6.5	1.54	0	11.84	yellow	credit card	Greenwich Village South	TriBeCa/Civic Center	Manhattan	Manhattan
3/21/2019 6:12	3/21/2019 6:16	5	1.2	5.5	1.76	0	10.56	yellow	credit card	Penn Station/Madison Sq West	Times Sq/Theatre District	Manhattan	Manhattan
3/8/2019 22:03	3/8/2019 22:16	1	6.35	19	0	0	22.8	yellow	cash	Lincoln Square West	Washington Heights South	Manhattan	Manhattan
3/29/2019 19:24	3/29/2019 19:33	1	2.23	9.5	3.45	0	17.25	yellow	credit card	Upper East Side South	Long Island City/Hunters Point	Manhattan	Queens
3/24/2019 0:12	3/24/2019 0:27	3	7.2	22	6.3	5.76	37.86	yellow	credit card	LaGuardia Airport	Yorkville East	Queens	Manhattan
3/24/2019 16:49	3/24/2019 16:56	3	1.3	6.5	1	0	10.8	yellow	credit card	Penn Station/Madison Sq West	Union Sq	Manhattan	Manhattan
3/18/2019 22:07	3/18/2019 22:13	1	1.33	6.5	2.06	0	12.36	yellow	credit card	Midtown South	Gramercy	Manhattan	Manhattan
3/1/2019 11:56	3/1/2019 12:24	1	12.05	35.5	0	0	36.3	yellow	credit card	Clinton East	Soundview/Castle Hill	Manhattan	Bronx
3/3/2019 0:53	3/3/2019 1:08	1	2.8	12.5	3.25	0	19.55	yellow	credit card	Lower East Side	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/8/2019 17:25	3/8/2019 17:32	1	0.6	6	0	0	10.3	yellow	credit card	Midtown Center	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/10/2019 3:41	3/10/2019 3:47	1	1.21	6.5	1	0	11.3	yellow	credit card	Murray Hill	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3/5/2019 12:34	3/5/2019 13:23	5	13.57	45	13.52	5.76	67.58	yellow	credit card	LaGuardia Airport	Lower East Side	Queens	Manhattan
3/30/2019 9:25	3/30/2019 9:28	1	0.9	5	0	0	8.3	yellow	cash	Times Sq/Theatre District	Garment District	Manhattan	Manhattan
3/25/2019 18:42	3/25/2019 18:54	1	1.8	9.5	2	0	15.8	yellow	credit card	Midtown Center	Union Sq	Manhattan	Manhattan
3/23/2019 4:21	3/23/2019 4:27	1	1.2	6.5	1	0	11.3	yellow	credit card	Clinton East	Penn Station/Madison Sq West	Manhattan	Manhattan
3/3/2019 13:41	3/3/2019 13:46	1	0.68	5	2	0	10.3	yellow	credit card	Greenwich Village North	Penn Station/Madison Sq West	Manhattan	Manhattan
3/19/2019 11:00	3/19/2019 11:07	1	1.3	6.5	2.45	0	12.25	yellow	credit card	Lincoln Square East	Upper West Side North	Manhattan	Manhattan
3/30/2019 23:50	3/31/2019 0:00	1	1.3	8	1	0	12.8	yellow	credit card	Lower East Side	West Village	Manhattan	Manhattan
3/23/2019 19:22	3/23/2019 19:28	2	1.4	7	0	0	7.8	yellow	cash	Upper West Side North	Morningside Heights	Manhattan	Manhattan
